,report_date,location,data_field,value
102358,2016-02-13,Mexico-Aguascalientes,yearly_cumulative_male,0.0
102359,2016-02-13,Mexico-Baja_California,yearly_cumulative_male,0.0
102360,2016-02-13,Mexico-Baja_California_Sur,yearly_cumulative_male,0.0
102361,2016-02-13,Mexico-Campeche,yearly_cumulative_male,0.0
102362,2016-02-13,Mexico-Chiapas,yearly_cumulative_male,12.0
102363,2016-02-13,Mexico-Chihuahua,yearly_cumulative_male,0.0
102364,2016-02-13,Mexico-Coahuila_de_Zaragoza,yearly_cumulative_male,0.0
102365,2016-02-13,Mexico-Colima,yearly_cumulative_male,0.0
102366,2016-02-13,Mexico-Distrito_Federal,yearly_cumulative_male,0.0
102367,2016-02-13,Mexico-Durango,yearly_cumulative_male,0.0
102368,2016-02-13,Mexico-Guanajuato,yearly_cumulative_male,0.0
102369,2016-02-13,Mexico-Guerrero,yearly_cumulative_male,1.0
102370,2016-02-13,Mexico-Hidalgo,yearly_cumulative_male,0.0
102371,2016-02-13,Mexico-Jalisco,yearly_cumulative_male,0.0
102372,2016-02-13,Mexico-Mexico,yearly_cumulative_male,0.0
102373,2016-02-13,Mexico-Michoacan_de_Ocampo,yearly_cumulative_male,1.0
102374,2016-02-13,Mexico-Morelos,yearly_cumulative_male,0.0
102375,2016-02-13,Mexico-Nayarit,yearly_cumulative_male,0.0
102376,2016-02-13,Mexico-Nuevo_Leon,yearly_cumulative_male,0.0
102377,2016-02-13,Mexico-Oaxaca,yearly_cumulative_male,8.0
102378,2016-02-13,Mexico-Puebla,yearly_cumulative_male,0.0
102379,2016-02-13,Mexico-Queretaro_de_Arteaga,yearly_cumulative_male,0.0
102380,2016-02-13,Mexico-Quintana_Roo,yearly_cumulative_male,0.0
102381,2016-02-13,Mexico-San_Luis_Potosi,yearly_cumulative_male,0.0
102382,2016-02-13,Mexico-Sinaloa,yearly_cumulative_male,1.0
102383,2016-02-13,Mexico-Sonora,yearly_cumulative_male,0.0
102384,2016-02-13,Mexico-Tabasco,yearly_cumulative_male,0.0
102385,2016-02-13,Mexico-Tamaulipas,yearly_cumulative_male,0.0
102386,2016-02-13,Mexico-Tlaxcala,yearly_cumulative_male,0.0
102387,2016-02-13,Mexico-Veracruz_de_Ignacio_de_la_Llave,yearly_cumulative_male,0.0
102388,2016-02-13,Mexico-Yucatan,yearly_cumulative_male,0.0
102389,2016-02-13,Mexico-Zacatecas,yearly_cumulative_male,0.0
102422,2016-02-20,Mexico-Aguascalientes,yearly_cumulative_female,0.0
102423,2016-02-20,Mexico-Baja_California,yearly_cumulative_female,0.0
102424,2016-02-20,Mexico-Baja_California_Sur,yearly_cumulative_female,0.0
102425,2016-02-20,Mexico-Campeche,yearly_cumulative_female,0.0
102426,2016-02-20,Mexico-Chiapas,yearly_cumulative_female,33.0
102427,2016-02-20,Mexico-Chihuahua,yearly_cumulative_female,0.0
102428,2016-02-20,Mexico-Coahuila_de_Zaragoza,yearly_cumulative_female,0.0
102429,2016-02-20,Mexico-Colima,yearly_cumulative_female,0.0
102430,2016-02-20,Mexico-Distrito_Federal,yearly_cumulative_female,0.0
102431,2016-02-20,Mexico-Durango,yearly_cumulative_female,0.0
102432,2016-02-20,Mexico-Guanajuato,yearly_cumulative_female,0.0
102433,2016-02-20,Mexico-Guerrero,yearly_cumulative_female,2.0
102434,2016-02-20,Mexico-Hidalgo,yearly_cumulative_female,0.0
102435,2016-02-20,Mexico-Jalisco,yearly_cumulative_female,0.0
102436,2016-02-20,Mexico-Mexico,yearly_cumulative_female,0.0
102437,2016-02-20,Mexico-Michoacan_de_Ocampo,yearly_cumulative_female,0.0
102438,2016-02-20,Mexico-Morelos,yearly_cumulative_female,0.0
102439,2016-02-20,Mexico-Nayarit,yearly_cumulative_female,0.0
102440,2016-02-20,Mexico-Nuevo_Leon,yearly_cumulative_female,0.0
102441,2016-02-20,Mexico-Oaxaca,yearly_cumulative_female,35.0
102442,2016-02-20,Mexico-Puebla,yearly_cumulative_female,0.0
102443,2016-02-20,Mexico-Queretaro_de_Arteaga,yearly_cumulative_female,0.0
102444,2016-02-20,Mexico-Quintana_Roo,yearly_cumulative_female,0.0
102445,2016-02-20,Mexico-San_Luis_Potosi,yearly_cumulative_female,0.0
102446,2016-02-20,Mexico-Sinaloa,yearly_cumulative_female,0.0
102447,2016-02-20,Mexico-Sonora,yearly_cumulative_female,0.0
102448,2016-02-20,Mexico-Tabasco,yearly_cumulative_female,0.0
102449,2016-02-20,Mexico-Tamaulipas,yearly_cumulative_female,0.0
102450,2016-02-20,Mexico-Tlaxcala,yearly_cumulative_female,0.0
102451,2016-02-20,Mexico-Veracruz_de_Ignacio_de_la_Llave,yearly_cumulative_female,1.0
102452,2016-02-20,Mexico-Yucatan,yearly_cumulative_female,1.0
102453,2016-02-20,Mexico-Zacatecas,yearly_cumulative_female,0.0
102454,2016-02-20,Mexico-Aguascalientes,yearly_cumulative_male,0.0
102455,2016-02-20,Mexico-Baja_California,yearly_cumulative_male,0.0
102456,2016-02-20,Mexico-Baja_California_Sur,yearly_cumulative_male,0.0
102457,2016-02-20,Mexico-Campeche,yearly_cumulative_male,0.0
102458,2016-02-20,Mexico-Chiapas,yearly_cumulative_male,14.0
102459,2016-02-20,Mexico-Chihuahua,yearly_cumulative_male,0.0
102460,2016-02-20,Mexico-Coahuila_de_Zaragoza,yearly_cumulative_male,0.0
102461,2016-02-20,Mexico-Colima,yearly_cumulative_male,0.0
102462,2016-02-20,Mexico-Distrito_Federal,yearly_cumulative_male,0.0
102463,2016-02-20,Mexico-Durango,yearly_cumulative_male,0.0
102464,2016-02-20,Mexico-Guanajuato,yearly_cumulative_male,0.0
102465,2016-02-20,Mexico-Guerrero,yearly_cumulative_male,1.0
102466,2016-02-20,Mexico-Hidalgo,yearly_cumulative_male,0.0
102467,2016-02-20,Mexico-Jalisco,yearly_cumulative_male,0.0
102468,2016-02-20,Mexico-Mexico,yearly_cumulative_male,0.0
102469,2016-02-20,Mexico-Michoacan_de_Ocampo,yearly_cumulative_male,1.0
102470,2016-02-20,Mexico-Morelos,yearly_cumulative_male,0.0
102471,2016-02-20,Mexico-Nayarit,yearly_cumulative_male,0.0
102472,2016-02-20,Mexico-Nuevo_Leon,yearly_cumulative_male,0.0
102473,2016-02-20,Mexico-Oaxaca,yearly_cumulative_male,17.0
102474,2016-02-20,Mexico-Puebla,yearly_cumulative_male,0.0
102475,2016-02-20,Mexico-Queretaro_de_Arteaga,yearly_cumulative_male,0.0
102476,2016-02-20,Mexico-Quintana_Roo,yearly_cumulative_male,0.0
102477,2016-02-20,Mexico-San_Luis_Potosi,yearly_cumulative_male,0.0
102478,2016-02-20,Mexico-Sinaloa,yearly_cumulative_male,1.0
102479,2016-02-20,Mexico-Sonora,yearly_cumulative_male,0.0
102480,2016-02-20,Mexico-Tabasco,yearly_cumulative_male,0.0
102481,2016-02-20,Mexico-Tamaulipas,yearly_cumulative_male,0.0
102482,2016-02-20,Mexico-Tlaxcala,yearly_cumulative_male,0.0
102483,2016-02-20,Mexico-Veracruz_de_Ignacio_de_la_Llave,yearly_cumulative_male,0.0
102484,2016-02-20,Mexico-Yucatan,yearly_cumulative_male,0.0
102485,2016-02-20,Mexico-Zacatecas,yearly_cumulative_male,0.0
102518,2016-02-27,Mexico-Aguascalientes,yearly_cumulative_female,0.0
102519,2016-02-27,Mexico-Baja_California,yearly_cumulative_female,0.0
102520,2016-02-27,Mexico-Baja_California_Sur,yearly_cumulative_female,0.0
102521,2016-02-27,Mexico-Campeche,yearly_cumulative_female,0.0
102522,2016-02-27,Mexico-Chiapas,yearly_cumulative_female,47.0
102523,2016-02-27,Mexico-Chihuahua,yearly_cumulative_female,0.0
102524,2016-02-27,Mexico-Coahuila_de_Zaragoza,yearly_cumulative_female,0.0
102525,2016-02-27,Mexico-Colima,yearly_cumulative_female,0.0
102526,2016-02-27,Mexico-Distrito_Federal,yearly_cumulative_female,0.0
102527,2016-02-27,Mexico-Durango,yearly_cumulative_female,0.0
102528,2016-02-27,Mexico-Guanajuato,yearly_cumulative_female,0.0
102529,2016-02-27,Mexico-Guerrero,yearly_cumulative_female,3.0
102530,2016-02-27,Mexico-Hidalgo,yearly_cumulative_female,0.0
102531,2016-02-27,Mexico-Jalisco,yearly_cumulative_female,0.0
102532,2016-02-27,Mexico-Mexico,yearly_cumulative_female,0.0
102533,2016-02-27,Mexico-Michoacan_de_Ocampo,yearly_cumulative_female,0.0
102534,2016-02-27,Mexico-Morelos,yearly_cumulative_female,0.0
102535,2016-02-27,Mexico-Nayarit,yearly_cumulative_female,0.0
102536,2016-02-27,Mexico-Nuevo_Leon,yearly_cumulative_female,0.0
102537,2016-02-27,Mexico-Oaxaca,yearly_cumulative_female,37.0
102538,2016-02-27,Mexico-Puebla,yearly_cumulative_female,0.0
102539,2016-02-27,Mexico-Queretaro_de_Arteaga,yearly_cumulative_female,0.0
102540,2016-02-27,Mexico-Quintana_Roo,yearly_cumulative_female,0.0
102541,2016-02-27,Mexico-San_Luis_Potosi,yearly_cumulative_female,0.0
102542,2016-02-27,Mexico-Sinaloa,yearly_cumulative_female,0.0
102543,2016-02-27,Mexico-Sonora,yearly_cumulative_female,0.0
102544,2016-02-27,Mexico-Tabasco,yearly_cumulative_female,0.0
102545,2016-02-27,Mexico-Tamaulipas,yearly_cumulative_female,0.0
102546,2016-02-27,Mexico-Tlaxcala,yearly_cumulative_female,0.0
102547,2016-02-27,Mexico-Veracruz_de_Ignacio_de_la_Llave,yearly_cumulative_female,1.0
102548,2016-02-27,Mexico-Yucatan,yearly_cumulative_female,1.0
102549,2016-02-27,Mexico-Zacatecas,yearly_cumulative_female,0.0
102550,2016-02-27,Mexico-Aguascalientes,yearly_cumulative_male,0.0
102551,2016-02-27,Mexico-Baja_California,yearly_cumulative_male,0.0
102552,2016-02-27,Mexico-Baja_California_Sur,yearly_cumulative_male,0.0
102553,2016-02-27,Mexico-Campeche,yearly_cumulative_male,0.0
102554,2016-02-27,Mexico-Chiapas,yearly_cumulative_male,15.0
102555,2016-02-27,Mexico-Chihuahua,yearly_cumulative_male,0.0
102556,2016-02-27,Mexico-Coahuila_de_Zaragoza,yearly_cumulative_male,0.0
102557,2016-02-27,Mexico-Colima,yearly_cumulative_male,0.0
102558,2016-02-27,Mexico-Distrito_Federal,yearly_cumulative_male,0.0
102559,2016-02-27,Mexico-Durango,yearly_cumulative_male,0.0
102560,2016-02-27,Mexico-Guanajuato,yearly_cumulative_male,0.0
102561,2016-02-27,Mexico-Guerrero,yearly_cumulative_male,2.0
102562,2016-02-27,Mexico-Hidalgo,yearly_cumulative_male,0.0
102563,2016-02-27,Mexico-Jalisco,yearly_cumulative_male,1.0
102564,2016-02-27,Mexico-Mexico,yearly_cumulative_male,0.0
102565,2016-02-27,Mexico-Michoacan_de_Ocampo,yearly_cumulative_male,1.0
102566,2016-02-27,Mexico-Morelos,yearly_cumulative_male,0.0
102567,2016-02-27,Mexico-Nayarit,yearly_cumulative_male,0.0
102568,2016-02-27,Mexico-Nuevo_Leon,yearly_cumulative_male,0.0
102569,2016-02-27,Mexico-Oaxaca,yearly_cumulative_male,19.0
102570,2016-02-27,Mexico-Puebla,yearly_cumulative_male,0.0
102571,2016-02-27,Mexico-Queretaro_de_Arteaga,yearly_cumulative_male,0.0
102572,2016-02-27,Mexico-Quintana_Roo,yearly_cumulative_male,0.0
102573,2016-02-27,Mexico-San_Luis_Potosi,yearly_cumulative_male,0.0
102574,2016-02-27,Mexico-Sinaloa,yearly_cumulative_male,1.0
102575,2016-02-27,Mexico-Sonora,yearly_cumulative_male,0.0
102576,2016-02-27,Mexico-Tabasco,yearly_cumulative_male,0.0
102577,2016-02-27,Mexico-Tamaulipas,yearly_cumulative_male,0.0
102578,2016-02-27,Mexico-Tlaxcala,yearly_cumulative_male,0.0
102579,2016-02-27,Mexico-Veracruz_de_Ignacio_de_la_Llave,yearly_cumulative_male,0.0
102580,2016-02-27,Mexico-Yucatan,yearly_cumulative_male,0.0
102581,2016-02-27,Mexico-Zacatecas,yearly_cumulative_male,0.0
102614,2016-03-05,Mexico-Aguascalientes,yearly_cumulative_female,0.0
102615,2016-03-05,Mexico-Baja_California,yearly_cumulative_female,0.0
102616,2016-03-05,Mexico-Baja_California_Sur,yearly_cumulative_female,0.0
102617,2016-03-05,Mexico-Campeche,yearly_cumulative_female,0.0
102618,2016-03-05,Mexico-Chiapas,yearly_cumulative_female,50.0
102619,2016-03-05,Mexico-Chihuahua,yearly_cumulative_female,0.0
102620,2016-03-05,Mexico-Coahuila_de_Zaragoza,yearly_cumulative_female,0.0
102621,2016-03-05,Mexico-Colima,yearly_cumulative_female,0.0
102622,2016-03-05,Mexico-Distrito_Federal,yearly_cumulative_female,0.0
102623,2016-03-05,Mexico-Durango,yearly_cumulative_female,0.0
102624,2016-03-05,Mexico-Guanajuato,yearly_cumulative_female,0.0
102625,2016-03-05,Mexico-Guerrero,yearly_cumulative_female,3.0
102626,2016-03-05,Mexico-Hidalgo,yearly_cumulative_female,0.0
102627,2016-03-05,Mexico-Jalisco,yearly_cumulative_female,0.0
102628,2016-03-05,Mexico-Mexico,yearly_cumulative_female,0.0
102629,2016-03-05,Mexico-Michoacan_de_Ocampo,yearly_cumulative_female,0.0
102630,2016-03-05,Mexico-Morelos,yearly_cumulative_female,0.0
102631,2016-03-05,Mexico-Nayarit,yearly_cumulative_female,1.0
102632,2016-03-05,Mexico-Nuevo_Leon,yearly_cumulative_female,0.0
102633,2016-03-05,Mexico-Oaxaca,yearly_cumulative_female,39.0
102634,2016-03-05,Mexico-Puebla,yearly_cumulative_female,0.0
102635,2016-03-05,Mexico-Queretaro_de_Arteaga,yearly_cumulative_female,0.0
102636,2016-03-05,Mexico-Quintana_Roo,yearly_cumulative_female,0.0
102637,2016-03-05,Mexico-San_Luis_Potosi,yearly_cumulative_female,0.0
102638,2016-03-05,Mexico-Sinaloa,yearly_cumulative_female,0.0
102639,2016-03-05,Mexico-Sonora,yearly_cumulative_female,0.0
102640,2016-03-05,Mexico-Tabasco,yearly_cumulative_female,0.0
102641,2016-03-05,Mexico-Tamaulipas,yearly_cumulative_female,0.0
102642,2016-03-05,Mexico-Tlaxcala,yearly_cumulative_female,0.0
102643,2016-03-05,Mexico-Veracruz_de_Ignacio_de_la_Llave,yearly_cumulative_female,1.0
102644,2016-03-05,Mexico-Yucatan,yearly_cumulative_female,1.0
102645,2016-03-05,Mexico-Zacatecas,yearly_cumulative_female,0.0
102646,2016-03-05,Mexico-Aguascalientes,yearly_cumulative_male,0.0
102647,2016-03-05,Mexico-Baja_California,yearly_cumulative_male,0.0
102648,2016-03-05,Mexico-Baja_California_Sur,yearly_cumulative_male,0.0
102649,2016-03-05,Mexico-Campeche,yearly_cumulative_male,0.0
102650,2016-03-05,Mexico-Chiapas,yearly_cumulative_male,15.0
102651,2016-03-05,Mexico-Chihuahua,yearly_cumulative_male,0.0
102652,2016-03-05,Mexico-Coahuila_de_Zaragoza,yearly_cumulative_male,0.0
102653,2016-03-05,Mexico-Colima,yearly_cumulative_male,0.0
102654,2016-03-05,Mexico-Distrito_Federal,yearly_cumulative_male,0.0
102655,2016-03-05,Mexico-Durango,yearly_cumulative_male,0.0
102656,2016-03-05,Mexico-Guanajuato,yearly_cumulative_male,0.0
102657,2016-03-05,Mexico-Guerrero,yearly_cumulative_male,2.0
102658,2016-03-05,Mexico-Hidalgo,yearly_cumulative_male,0.0
102659,2016-03-05,Mexico-Jalisco,yearly_cumulative_male,1.0
102660,2016-03-05,Mexico-Mexico,yearly_cumulative_male,0.0
102661,2016-03-05,Mexico-Michoacan_de_Ocampo,yearly_cumulative_male,1.0
102662,2016-03-05,Mexico-Morelos,yearly_cumulative_male,0.0
102663,2016-03-05,Mexico-Nayarit,yearly_cumulative_male,0.0
102664,2016-03-05,Mexico-Nuevo_Leon,yearly_cumulative_male,0.0
102665,2016-03-05,Mexico-Oaxaca,yearly_cumulative_male,20.0
102666,2016-03-05,Mexico-Puebla,yearly_cumulative_male,0.0
102667,2016-03-05,Mexico-Queretaro_de_Arteaga,yearly_cumulative_male,0.0
102668,2016-03-05,Mexico-Quintana_Roo,yearly_cumulative_male,0.0
102669,2016-03-05,Mexico-San_Luis_Potosi,yearly_cumulative_male,0.0
102670,2016-03-05,Mexico-Sinaloa,yearly_cumulative_male,1.0
102671,2016-03-05,Mexico-Sonora,yearly_cumulative_male,0.0
102672,2016-03-05,Mexico-Tabasco,yearly_cumulative_male,1.0
102673,2016-03-05,Mexico-Tamaulipas,yearly_cumulative_male,0.0
102674,2016-03-05,Mexico-Tlaxcala,yearly_cumulative_male,0.0
102675,2016-03-05,Mexico-Veracruz_de_Ignacio_de_la_Llave,yearly_cumulative_male,0.0
102676,2016-03-05,Mexico-Yucatan,yearly_cumulative_male,0.0
102677,2016-03-05,Mexico-Zacatecas,yearly_cumulative_male,0.0
102710,2016-03-12,Mexico-Aguascalientes,yearly_cumulative_female,0.0
102711,2016-03-12,Mexico-Baja_California,yearly_cumulative_female,0.0
102712,2016-03-12,Mexico-Baja_California_Sur,yearly_cumulative_female,0.0
102713,2016-03-12,Mexico-Campeche,yearly_cumulative_female,0.0
102714,2016-03-12,Mexico-Chiapas,yearly_cumulative_female,57.0
102715,2016-03-12,Mexico-Chihuahua,yearly_cumulative_female,0.0
102716,2016-03-12,Mexico-Coahuila_de_Zaragoza,yearly_cumulative_female,0.0
102717,2016-03-12,Mexico-Colima,yearly_cumulative_female,0.0
102718,2016-03-12,Mexico-Distrito_Federal,yearly_cumulative_female,0.0
102719,2016-03-12,Mexico-Durango,yearly_cumulative_female,0.0
102720,2016-03-12,Mexico-Guanajuato,yearly_cumulative_female,0.0
102721,2016-03-12,Mexico-Guerrero,yearly_cumulative_female,4.0
102722,2016-03-12,Mexico-Hidalgo,yearly_cumulative_female,0.0
102723,2016-03-12,Mexico-Jalisco,yearly_cumulative_female,0.0
102724,2016-03-12,Mexico-Mexico,yearly_cumulative_female,0.0
102725,2016-03-12,Mexico-Michoacan_de_Ocampo,yearly_cumulative_female,0.0
102726,2016-03-12,Mexico-Morelos,yearly_cumulative_female,0.0
102727,2016-03-12,Mexico-Nayarit,yearly_cumulative_female,1.0
102728,2016-03-12,Mexico-Nuevo_Leon,yearly_cumulative_female,0.0
102729,2016-03-12,Mexico-Oaxaca,yearly_cumulative_female,39.0
102730,2016-03-12,Mexico-Puebla,yearly_cumulative_female,0.0
102731,2016-03-12,Mexico-Queretaro_de_Arteaga,yearly_cumulative_female,0.0
102732,2016-03-12,Mexico-Quintana_Roo,yearly_cumulative_female,0.0
102733,2016-03-12,Mexico-San_Luis_Potosi,yearly_cumulative_female,0.0
102734,2016-03-12,Mexico-Sinaloa,yearly_cumulative_female,0.0
102735,2016-03-12,Mexico-Sonora,yearly_cumulative_female,0.0
102736,2016-03-12,Mexico-Tabasco,yearly_cumulative_female,0.0
102737,2016-03-12,Mexico-Tamaulipas,yearly_cumulative_female,0.0
102738,2016-03-12,Mexico-Tlaxcala,yearly_cumulative_female,0.0
102739,2016-03-12,Mexico-Veracruz_de_Ignacio_de_la_Llave,yearly_cumulative_female,1.0
102740,2016-03-12,Mexico-Yucatan,yearly_cumulative_female,1.0
102741,2016-03-12,Mexico-Zacatecas,yearly_cumulative_female,0.0
102742,2016-03-12,Mexico-Aguascalientes,yearly_cumulative_male,0.0
102743,2016-03-12,Mexico-Baja_California,yearly_cumulative_male,0.0
102744,2016-03-12,Mexico-Baja_California_Sur,yearly_cumulative_male,0.0
102745,2016-03-12,Mexico-Campeche,yearly_cumulative_male,0.0
102746,2016-03-12,Mexico-Chiapas,yearly_cumulative_male,15.0
102747,2016-03-12,Mexico-Chihuahua,yearly_cumulative_male,0.0
102748,2016-03-12,Mexico-Coahuila_de_Zaragoza,yearly_cumulative_male,0.0
102749,2016-03-12,Mexico-Colima,yearly_cumulative_male,0.0
102750,2016-03-12,Mexico-Distrito_Federal,yearly_cumulative_male,0.0
102751,2016-03-12,Mexico-Durango,yearly_cumulative_male,0.0
102752,2016-03-12,Mexico-Guanajuato,yearly_cumulative_male,0.0
102753,2016-03-12,Mexico-Guerrero,yearly_cumulative_male,3.0
102754,2016-03-12,Mexico-Hidalgo,yearly_cumulative_male,0.0
102755,2016-03-12,Mexico-Jalisco,yearly_cumulative_male,1.0
102756,2016-03-12,Mexico-Mexico,yearly_cumulative_male,0.0
102757,2016-03-12,Mexico-Michoacan_de_Ocampo,yearly_cumulative_male,1.0
102758,2016-03-12,Mexico-Morelos,yearly_cumulative_male,0.0
102759,2016-03-12,Mexico-Nayarit,yearly_cumulative_male,0.0
102760,2016-03-12,Mexico-Nuevo_Leon,yearly_cumulative_male,0.0
102761,2016-03-12,Mexico-Oaxaca,yearly_cumulative_male,20.0
102762,2016-03-12,Mexico-Puebla,yearly_cumulative_male,0.0
102763,2016-03-12,Mexico-Queretaro_de_Arteaga,yearly_cumulative_male,0.0
102764,2016-03-12,Mexico-Quintana_Roo,yearly_cumulative_male,0.0
102765,2016-03-12,Mexico-San_Luis_Potosi,yearly_cumulative_male,0.0
102766,2016-03-12,Mexico-Sinaloa,yearly_cumulative_male,1.0
102767,2016-03-12,Mexico-Sonora,yearly_cumulative_male,0.0
102768,2016-03-12,Mexico-Tabasco,yearly_cumulative_male,1.0
102769,2016-03-12,Mexico-Tamaulipas,yearly_cumulative_male,0.0
102770,2016-03-12,Mexico-Tlaxcala,yearly_cumulative_male,0.0
102771,2016-03-12,Mexico-Veracruz_de_Ignacio_de_la_Llave,yearly_cumulative_male,0.0
102772,2016-03-12,Mexico-Yucatan,yearly_cumulative_male,0.0
102773,2016-03-12,Mexico-Zacatecas,yearly_cumulative_male,0.0
102806,2016-03-19,Mexico-Aguascalientes,yearly_cumulative_female,0.0
102807,2016-03-19,Mexico-Baja_California,yearly_cumulative_female,0.0
102808,2016-03-19,Mexico-Baja_California_Sur,yearly_cumulative_female,0.0
102809,2016-03-19,Mexico-Campeche,yearly_cumulative_female,0.0
102810,2016-03-19,Mexico-Chiapas,yearly_cumulative_female,62.0
102811,2016-03-19,Mexico-Chihuahua,yearly_cumulative_female,0.0
102812,2016-03-19,Mexico-Coahuila_de_Zaragoza,yearly_cumulative_female,0.0
102813,2016-03-19,Mexico-Colima,yearly_cumulative_female,0.0
102814,2016-03-19,Mexico-Distrito_Federal,yearly_cumulative_female,0.0
102815,2016-03-19,Mexico-Durango,yearly_cumulative_female,0.0
102816,2016-03-19,Mexico-Guanajuato,yearly_cumulative_female,0.0
102817,2016-03-19,Mexico-Guerrero,yearly_cumulative_female,4.0
102818,2016-03-19,Mexico-Hidalgo,yearly_cumulative_female,0.0
102819,2016-03-19,Mexico-Jalisco,yearly_cumulative_female,0.0
102820,2016-03-19,Mexico-Mexico,yearly_cumulative_female,0.0
102821,2016-03-19,Mexico-Michoacan_de_Ocampo,yearly_cumulative_female,0.0
102822,2016-03-19,Mexico-Morelos,yearly_cumulative_female,0.0
102823,2016-03-19,Mexico-Nayarit,yearly_cumulative_female,1.0
102824,2016-03-19,Mexico-Nuevo_Leon,yearly_cumulative_female,0.0
102825,2016-03-19,Mexico-Oaxaca,yearly_cumulative_female,52.0
102826,2016-03-19,Mexico-Puebla,yearly_cumulative_female,0.0
102827,2016-03-19,Mexico-Queretaro_de_Arteaga,yearly_cumulative_female,0.0
102828,2016-03-19,Mexico-Quintana_Roo,yearly_cumulative_female,0.0
102829,2016-03-19,Mexico-San_Luis_Potosi,yearly_cumulative_female,0.0
102830,2016-03-19,Mexico-Sinaloa,yearly_cumulative_female,0.0
102831,2016-03-19,Mexico-Sonora,yearly_cumulative_female,0.0
102832,2016-03-19,Mexico-Tabasco,yearly_cumulative_female,0.0
102833,2016-03-19,Mexico-Tamaulipas,yearly_cumulative_female,0.0
102834,2016-03-19,Mexico-Tlaxcala,yearly_cumulative_female,0.0
102835,2016-03-19,Mexico-Veracruz_de_Ignacio_de_la_Llave,yearly_cumulative_female,2.0
102836,2016-03-19,Mexico-Yucatan,yearly_cumulative_female,1.0
102837,2016-03-19,Mexico-Zacatecas,yearly_cumulative_female,0.0
102838,2016-03-19,Mexico-Aguascalientes,yearly_cumulative_male,0.0
102839,2016-03-19,Mexico-Baja_California,yearly_cumulative_male,0.0
102840,2016-03-19,Mexico-Baja_California_Sur,yearly_cumulative_male,0.0
102841,2016-03-19,Mexico-Campeche,yearly_cumulative_male,0.0
102842,2016-03-19,Mexico-Chiapas,yearly_cumulative_male,16.0
102843,2016-03-19,Mexico-Chihuahua,yearly_cumulative_male,0.0
102844,2016-03-19,Mexico-Coahuila_de_Zaragoza,yearly_cumulative_male,0.0
102845,2016-03-19,Mexico-Colima,yearly_cumulative_male,0.0
102846,2016-03-19,Mexico-Distrito_Federal,yearly_cumulative_male,0.0
102847,2016-03-19,Mexico-Durango,yearly_cumulative_male,0.0
102848,2016-03-19,Mexico-Guanajuato,yearly_cumulative_male,0.0
102849,2016-03-19,Mexico-Guerrero,yearly_cumulative_male,3.0
102850,2016-03-19,Mexico-Hidalgo,yearly_cumulative_male,0.0
102851,2016-03-19,Mexico-Jalisco,yearly_cumulative_male,1.0
102852,2016-03-19,Mexico-Mexico,yearly_cumulative_male,0.0
102853,2016-03-19,Mexico-Michoacan_de_Ocampo,yearly_cumulative_male,1.0
102854,2016-03-19,Mexico-Morelos,yearly_cumulative_male,0.0
102855,2016-03-19,Mexico-Nayarit,yearly_cumulative_male,0.0
102856,2016-03-19,Mexico-Nuevo_Leon,yearly_cumulative_male,0.0
102857,2016-03-19,Mexico-Oaxaca,yearly_cumulative_male,23.0
102858,2016-03-19,Mexico-Puebla,yearly_cumulative_male,0.0
102859,2016-03-19,Mexico-Queretaro_de_Arteaga,yearly_cumulative_male,0.0
102860,2016-03-19,Mexico-Quintana_Roo,yearly_cumulative_male,0.0
102861,2016-03-19,Mexico-San_Luis_Potosi,yearly_cumulative_male,0.0
102862,2016-03-19,Mexico-Sinaloa,yearly_cumulative_male,1.0
102863,2016-03-19,Mexico-Sonora,yearly_cumulative_male,0.0
102864,2016-03-19,Mexico-Tabasco,yearly_cumulative_male,1.0
102865,2016-03-19,Mexico-Tamaulipas,yearly_cumulative_male,0.0
102866,2016-03-19,Mexico-Tlaxcala,yearly_cumulative_male,0.0
102867,2016-03-19,Mexico-Veracruz_de_Ignacio_de_la_Llave,yearly_cumulative_male,0.0
102868,2016-03-19,Mexico-Yucatan,yearly_cumulative_male,0.0
102869,2016-03-19,Mexico-Zacatecas,yearly_cumulative_male,0.0
102902,2016-03-26,Mexico-Aguascalientes,yearly_cumulative_female,0.0
102903,2016-03-26,Mexico-Baja_California,yearly_cumulative_female,0.0
102904,2016-03-26,Mexico-Baja_California_Sur,yearly_cumulative_female,0.0
102905,2016-03-26,Mexico-Campeche,yearly_cumulative_female,0.0
102906,2016-03-26,Mexico-Chiapas,yearly_cumulative_female,71.0
102907,2016-03-26,Mexico-Chihuahua,yearly_cumulative_female,0.0
102908,2016-03-26,Mexico-Coahuila_de_Zaragoza,yearly_cumulative_female,0.0
102909,2016-03-26,Mexico-Colima,yearly_cumulative_female,0.0
102910,2016-03-26,Mexico-Distrito_Federal,yearly_cumulative_female,0.0
102911,2016-03-26,Mexico-Durango,yearly_cumulative_female,0.0
102912,2016-03-26,Mexico-Guanajuato,yearly_cumulative_female,0.0
102913,2016-03-26,Mexico-Guerrero,yearly_cumulative_female,4.0
102914,2016-03-26,Mexico-Hidalgo,yearly_cumulative_female,0.0
102915,2016-03-26,Mexico-Jalisco,yearly_cumulative_female,0.0
102916,2016-03-26,Mexico-Mexico,yearly_cumulative_female,0.0
102917,2016-03-26,Mexico-Michoacan_de_Ocampo,yearly_cumulative_female,0.0
